InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C7H7NO3/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3,9H,8H2,(H,10,11)",WUBBRNOQWQTFEX-UHFFFAOYSA-N,NC1=CC=C(C(=C1)O)C(O)=O,,,C7H7NO3,153.042593084,0.5570999999999999,0,1,1,BTM01648,BTM01648,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,316,NC1=CC=C(C=C1)C(O)=O,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",ALYNCZNDIQEVRV-UHFFFAOYSA-N,,137.0476
"InChI=1S/C7H7NO3/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,9H,8H2,(H,10,11)",NFPYJDZQOKCYIE-UHFFFAOYSA-N,NC1=C(C=C(C=C1)C(O)=O)O,,,C7H7NO3,153.04259308399998,0.5570999999999999,0,1,1,BTM01649,BTM01649,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,316,NC1=CC=C(C=C1)C(O)=O,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",ALYNCZNDIQEVRV-UHFFFAOYSA-N,,137.0476
"InChI=1S/C7H7NO3/c9-7(10)5-1-3-6(8-11)4-2-5/h1-4,8,11H,(H,9,10)",ZIJKJLVJUJMAOP-UHFFFAOYSA-N,N(C1=CC=C(C=C1)C(O)=O)O,,,C7H7NO3,153.04259308399998,0.8172,0,1,1,BTM01650,BTM01650,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,316,NC1=CC=C(C=C1)C(O)=O,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",ALYNCZNDIQEVRV-UHFFFAOYSA-N,,137.0476
"InChI=1S/C7H7NO3/c8-4-2-1-3(7(9)10)5-6(4)11-5/h1-2,5-6H,8H2,(H,9,10)",CBVJELZSJGTONT-UHFFFAOYSA-N,NC=1C2C(C(=CC1)C(O)=O)O2,,,C7H7NO3,153.04259308399998,-0.9513999999999998,0,0,0,BTM01651,BTM01651,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,316,NC1=CC=C(C=C1)C(O)=O,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",ALYNCZNDIQEVRV-UHFFFAOYSA-N,,137.0476
"InChI=1S/C7H7NO3/c9-7(10)5-1-3-6(8-11)4-2-5/h1-4,8,11H,(H,9,10)",ZIJKJLVJUJMAOP-UHFFFAOYSA-N,N(C1=CC=C(C=C1)C(O)=O)O,,,C7H7NO3,153.04259308399998,0.8172,0,1,1,BTM01650,BTM01650,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,316,NC1=CC=C(C=C1)C(O)=O,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",ALYNCZNDIQEVRV-UHFFFAOYSA-N,,137.0476
"InChI=1S/C6H8N2O3S/c7-4-1-2-6(5(9)3-4)12(8,10)11/h1-3,9H,7H2,(H2,8,10,11)",QPFIHCDWQOSNCR-UHFFFAOYSA-N,NC1=CC=C(C(=C1)O)S(N)(=O)=O,,,C6H8N2O3S,188.025563116,-0.14420000000000005,0,1,1,BTM01652,BTM01652,"2-Hydroxylation of 1,4-disubstituted benzene",BTMR0037,CYP1A2,HUMAN,317,NC1=CC=C(C=C1)S(N)(=O)=O,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",FDDDEECHVMSUSB-UHFFFAOYSA-N,,172.0306
"InChI=1S/C6H8N2O3S/c7-5-2-1-4(3-6(5)9)12(8,10)11/h1-3,9H,7H2,(H2,8,10,11)",YIGBNEDFDIDTJU-UHFFFAOYSA-N,NC1=C(C=C(C=C1)S(N)(=O)=O)O,,,C6H8N2O3S,188.025563116,-0.14420000000000005,0,1,1,BTM01653,BTM01653,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,317,NC1=CC=C(C=C1)S(N)(=O)=O,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",FDDDEECHVMSUSB-UHFFFAOYSA-N,,172.0306
"InChI=1S/C6H8N2O3S/c7-5-2-1-4(3-6(5)9)12(8,10)11/h1-3,9H,7H2,(H2,8,10,11)",YIGBNEDFDIDTJU-UHFFFAOYSA-N,NC1=C(C=C(C=C1)S(N)(=O)=O)O,,,C6H8N2O3S,188.025563116,-0.14420000000000005,0,1,1,BTM01653,BTM01653,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,317,NC1=CC=C(C=C1)S(N)(=O)=O,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",FDDDEECHVMSUSB-UHFFFAOYSA-N,,172.0306
"InChI=1S/C6H8N2O3S/c7-12(10,11)6-3-1-5(8-9)2-4-6/h1-4,8-9H,(H2,7,10,11)",JLGHCFNZJKVXAE-UHFFFAOYSA-N,N(C1=CC=C(C=C1)S(N)(=O)=O)O,,,C6H8N2O3S,188.02556311599997,0.11589999999999984,0,1,1,BTM01654,BTM01654,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,317,NC1=CC=C(C=C1)S(N)(=O)=O,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",FDDDEECHVMSUSB-UHFFFAOYSA-N,,172.0306
"InChI=1S/C6H8N2O3S/c7-3-1-2-4(12(8,9)10)6-5(3)11-6/h1-2,5-6H,7H2,(H2,8,9,10)",FLUSVHZVIMHQBE-UHFFFAOYSA-N,NC=1C2C(C(=CC1)S(N)(=O)=O)O2,,,C6H8N2O3S,188.025563116,-1.8993000000000002,0,0,0,BTM01655,BTM01655,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,317,NC1=CC=C(C=C1)S(N)(=O)=O,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",FDDDEECHVMSUSB-UHFFFAOYSA-N,,172.0306
"InChI=1S/C6H8N2O3S/c7-12(10,11)6-3-1-5(8-9)2-4-6/h1-4,8-9H,(H2,7,10,11)",JLGHCFNZJKVXAE-UHFFFAOYSA-N,N(C1=CC=C(C=C1)S(N)(=O)=O)O,,,C6H8N2O3S,188.02556311599997,0.11589999999999984,0,1,1,BTM01654,BTM01654,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,317,NC1=CC=C(C=C1)S(N)(=O)=O,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",FDDDEECHVMSUSB-UHFFFAOYSA-N,,172.0306
"InChI=1S/C7H7NO7S/c8-2-1-3(16(13,14)15)6(10)4(5(2)9)7(11)12/h1,9-10H,8H2,(H,11,12)(H,13,14,15)",ZISODBRTFBVFSN-UHFFFAOYSA-N,NC1=C(C(C(O)=O)=C(O)C(=C1)S(O)(=O)=O)O,,,C7H7NO7S,248.994322564,-0.27549999999999986,0,1,1,BTM01656,BTM01656,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,318,NC1=CC(C(O)=O)=C(O)C(=C1)S(O)(=O)=O,"InChI=1S/C7H7NO6S/c8-3-1-4(7(10)11)6(9)5(2-3)15(12,13)14/h1-2,9H,8H2,(H,10,11)(H,12,13,14)",MLPWLRUWQJVULT-UHFFFAOYSA-N,,232.9994
"InChI=1S/C7H7NO7S/c8-2-1-3(16(13,14)15)6(10)4(5(2)9)7(11)12/h1,9-10H,8H2,(H,11,12)(H,13,14,15)",ZISODBRTFBVFSN-UHFFFAOYSA-N,NC1=C(C(C(O)=O)=C(O)C(=C1)S(O)(=O)=O)O,,,C7H7NO7S,248.994322564,-0.27549999999999986,0,1,1,BTM01656,BTM01656,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,318,NC1=CC(C(O)=O)=C(O)C(=C1)S(O)(=O)=O,"InChI=1S/C7H7NO6S/c8-3-1-4(7(10)11)6(9)5(2-3)15(12,13)14/h1-2,9H,8H2,(H,10,11)(H,12,13,14)",MLPWLRUWQJVULT-UHFFFAOYSA-N,,232.9994
"InChI=1S/C7H7NO7S/c8-3-1-2(7(11)12)4(9)6(5(3)10)16(13,14)15/h1,9-10H,8H2,(H,11,12)(H,13,14,15)",OYWSWTWSOFDPAY-UHFFFAOYSA-N,NC1=CC(C(O)=O)=C(O)C(=C1O)S(O)(=O)=O,,,C7H7NO7S,248.994322564,-0.27549999999999986,0,1,1,BTM01657,BTM01657,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,318,NC1=CC(C(O)=O)=C(O)C(=C1)S(O)(=O)=O,"InChI=1S/C7H7NO6S/c8-3-1-4(7(10)11)6(9)5(2-3)15(12,13)14/h1-2,9H,8H2,(H,10,11)(H,12,13,14)",MLPWLRUWQJVULT-UHFFFAOYSA-N,,232.9994
"InChI=1S/C7H7NO7S/c8-3-1-2(7(11)12)4(9)6(5(3)10)16(13,14)15/h1,9-10H,8H2,(H,11,12)(H,13,14,15)",OYWSWTWSOFDPAY-UHFFFAOYSA-N,NC1=CC(C(O)=O)=C(O)C(=C1O)S(O)(=O)=O,,,C7H7NO7S,248.994322564,-0.27549999999999986,0,1,1,BTM01657,BTM01657,Hydroxylation of benzene on carbon para to electron donating group,BTMR1047,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,318,NC1=CC(C(O)=O)=C(O)C(=C1)S(O)(=O)=O,"InChI=1S/C7H7NO6S/c8-3-1-4(7(10)11)6(9)5(2-3)15(12,13)14/h1-2,9H,8H2,(H,10,11)(H,12,13,14)",MLPWLRUWQJVULT-UHFFFAOYSA-N,,232.9994
"InChI=1S/C7H7NO7S/c9-6-4(7(10)11)1-3(8-12)2-5(6)16(13,14)15/h1-2,8-9,12H,(H,10,11)(H,13,14,15)",LLNZAJWDZYEHPA-UHFFFAOYSA-N,N(C1=CC(C(O)=O)=C(O)C(=C1)S(O)(=O)=O)O,,,C7H7NO7S,248.994322564,-0.015400000000000025,0,1,1,BTM01658,BTM01658,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,318,NC1=CC(C(O)=O)=C(O)C(=C1)S(O)(=O)=O,"InChI=1S/C7H7NO6S/c8-3-1-4(7(10)11)6(9)5(2-3)15(12,13)14/h1-2,9H,8H2,(H,10,11)(H,12,13,14)",MLPWLRUWQJVULT-UHFFFAOYSA-N,,232.9994
"InChI=1S/C7H7NO7S/c9-6-4(7(10)11)1-3(8-12)2-5(6)16(13,14)15/h1-2,8-9,12H,(H,10,11)(H,13,14,15)",LLNZAJWDZYEHPA-UHFFFAOYSA-N,N(C1=CC(C(O)=O)=C(O)C(=C1)S(O)(=O)=O)O,,,C7H7NO7S,248.994322564,-0.015400000000000025,0,1,1,BTM01658,BTM01658,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,318,NC1=CC(C(O)=O)=C(O)C(=C1)S(O)(=O)=O,"InChI=1S/C7H7NO6S/c8-3-1-4(7(10)11)6(9)5(2-3)15(12,13)14/h1-2,9H,8H2,(H,10,11)(H,12,13,14)",MLPWLRUWQJVULT-UHFFFAOYSA-N,,232.9994
"InChI=1S/C6H4Cl3NO/c7-2-1-3(8)6(11)4(9)5(2)10/h1,11H,10H2",FVWRGRIEWWZRHQ-UHFFFAOYSA-N,NC1=C(Cl)C(=C(Cl)C=C1Cl)O,,,C6H4Cl3NO,210.935846788,3.1914000000000002,0,0,0,BTM01659,BTM01659,Hydroxylation of aromatic carbon para to halide group,BTMR1041,"CYP1A2
CYP2E1
CYP3A4",HUMAN,319,NC1=C(Cl)C=C(Cl)C=C1Cl,"InChI=1S/C6H4Cl3N/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,10H2",NATVSFWWYVJTAZ-UHFFFAOYSA-N,,194.9409
"InChI=1S/C6H4Cl3NO/c7-3-1-4(8)6(10-11)5(9)2-3/h1-2,10-11H",WHBFPBZHTDRHLF-UHFFFAOYSA-N,N(C1=C(Cl)C=C(Cl)C=C1Cl)O,,,C6H4Cl3NO,210.935846788,3.4515000000000002,0,0,0,BTM01660,BTM01660,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,319,NC1=C(Cl)C=C(Cl)C=C1Cl,"InChI=1S/C6H4Cl3N/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,10H2",NATVSFWWYVJTAZ-UHFFFAOYSA-N,,194.9409
"InChI=1S/C6H5Cl2NO/c7-2-1-3-6(10-3)4(8)5(2)9/h1,3,6H,9H2",LQFAIPUQUXLZSX-UHFFFAOYSA-N,NC1=C(Cl)C2C(C=C1Cl)O2,,,C6H5Cl2NO,176.97481914,0.22139999999999982,0,0,0,BTM01661,BTM01661,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,319,NC1=C(Cl)C=C(Cl)C=C1Cl,"InChI=1S/C6H4Cl3N/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,10H2",NATVSFWWYVJTAZ-UHFFFAOYSA-N,,194.9409
"InChI=1S/C6H4Cl3NO/c7-2-1-3(8)6(11)4(9)5(2)10/h1,11H,10H2",FVWRGRIEWWZRHQ-UHFFFAOYSA-N,NC1=C(Cl)C(=C(Cl)C=C1Cl)O,,,C6H4Cl3NO,210.935846788,3.1914000000000002,0,0,0,BTM01659,BTM01659,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,319,NC1=C(Cl)C=C(Cl)C=C1Cl,"InChI=1S/C6H4Cl3N/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,10H2",NATVSFWWYVJTAZ-UHFFFAOYSA-N,,194.9409
"InChI=1S/C6H4Cl3NO/c7-3-1-4(8)6(10-11)5(9)2-3/h1-2,10-11H",WHBFPBZHTDRHLF-UHFFFAOYSA-N,N(C1=C(Cl)C=C(Cl)C=C1Cl)O,,,C6H4Cl3NO,210.935846788,3.4515000000000002,0,0,0,BTM01660,BTM01660,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,319,NC1=C(Cl)C=C(Cl)C=C1Cl,"InChI=1S/C6H4Cl3N/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,10H2",NATVSFWWYVJTAZ-UHFFFAOYSA-N,,194.9409
"InChI=1S/C7H4Cl2N2OS/c8-3-1-5-6(2-4(3)9)13-7(10-5)11-12/h1-2,12H,(H,10,11)",FJNRAZMONNLARC-UHFFFAOYSA-N,N(C1=NC2=CC(Cl)=C(Cl)C=C2S1)O,,,C7H4Cl2N2OS,233.942139108,3.1578,0,0,0,BTM01662,BTM01662,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,320,NC1=NC2=CC(Cl)=C(Cl)C=C2S1,"InChI=1S/C7H4Cl2N2S/c8-3-1-5-6(2-4(3)9)12-7(10)11-5/h1-2H,(H2,10,11)",GHKHTBMTSUEBJD-UHFFFAOYSA-N,,217.9472
"InChI=1S/C7H4Cl2N2OS/c8-2-1-3-5(6(12)4(2)9)11-7(10)13-3/h1,12H,(H2,10,11)",MPIYQMRDBYBCMZ-UHFFFAOYSA-N,NC1=NC2=C(C(Cl)=C(Cl)C=C2S1)O,,,C7H4Cl2N2OS,233.942139108,2.8977000000000004,0,0,0,BTM01663,BTM01663,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,320,NC1=NC2=CC(Cl)=C(Cl)C=C2S1,"InChI=1S/C7H4Cl2N2S/c8-3-1-5-6(2-4(3)9)12-7(10)11-5/h1-2H,(H2,10,11)",GHKHTBMTSUEBJD-UHFFFAOYSA-N,,217.9472
"InChI=1S/C7H4Cl2N2OS/c8-2-1-3-6(5(12)4(2)9)13-7(10)11-3/h1,12H,(H2,10,11)",JNUMILRFCDBAEP-UHFFFAOYSA-N,NC1=NC2=CC(Cl)=C(Cl)C(=C2S1)O,,,C7H4Cl2N2OS,233.942139108,2.8977000000000004,0,0,0,BTM01664,BTM01664,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,320,NC1=NC2=CC(Cl)=C(Cl)C=C2S1,"InChI=1S/C7H4Cl2N2S/c8-3-1-5-6(2-4(3)9)12-7(10)11-5/h1-2H,(H2,10,11)",GHKHTBMTSUEBJD-UHFFFAOYSA-N,,217.9472
"InChI=1S/C7H4Cl2N2OS/c8-2-1-3-5(6(12)4(2)9)11-7(10)13-3/h1,12H,(H2,10,11)",MPIYQMRDBYBCMZ-UHFFFAOYSA-N,NC1=NC2=C(C(Cl)=C(Cl)C=C2S1)O,,,C7H4Cl2N2OS,233.942139108,2.8977000000000004,0,0,0,BTM01663,BTM01663,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,320,NC1=NC2=CC(Cl)=C(Cl)C=C2S1,"InChI=1S/C7H4Cl2N2S/c8-3-1-5-6(2-4(3)9)12-7(10)11-5/h1-2H,(H2,10,11)",GHKHTBMTSUEBJD-UHFFFAOYSA-N,,217.9472
"InChI=1S/C7H4Cl2N2OS/c8-2-1-3-6(5(12)4(2)9)13-7(10)11-3/h1,12H,(H2,10,11)",JNUMILRFCDBAEP-UHFFFAOYSA-N,NC1=NC2=CC(Cl)=C(Cl)C(=C2S1)O,,,C7H4Cl2N2OS,233.942139108,2.8977000000000004,0,0,0,BTM01664,BTM01664,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,320,NC1=NC2=CC(Cl)=C(Cl)C=C2S1,"InChI=1S/C7H4Cl2N2S/c8-3-1-5-6(2-4(3)9)12-7(10)11-5/h1-2H,(H2,10,11)",GHKHTBMTSUEBJD-UHFFFAOYSA-N,,217.9472
"InChI=1S/C6H5Cl2NO/c7-3-1-2-4(8)6(10)5(3)9/h1-2,10H,9H2",SKZSUUKUGJSPKY-UHFFFAOYSA-N,NC1=C(C(Cl)=CC=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.3996,0,0,0,BTM01665,BTM01665,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H5Cl2NO/c7-3-1-2-4(8)6(10)5(3)9/h1-2,10H,9H2",SKZSUUKUGJSPKY-UHFFFAOYSA-N,NC1=C(C(Cl)=CC=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.3996,0,0,0,BTM01665,BTM01665,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H5Cl2NO/c7-3-2-6(10)4(8)1-5(3)9/h1-2,10H,9H2",RVLKXVCJBJCTCE-UHFFFAOYSA-N,NC1=CC(Cl)=C(C=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.3996,0,0,0,BTM01666,BTM01666,Hydroxylation of benzene on carbon para to electron donating group,BTMR1047,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H5Cl2NO/c7-4-1-2-5(8)6(3-4)9-10/h1-3,9-10H",FZBPISJZMVJPQM-UHFFFAOYSA-N,N(C1=CC(Cl)=CC=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.6597,0,0,0,BTM01667,BTM01667,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H5Cl2NO/c7-3-2-6(10)4(8)1-5(3)9/h1-2,10H,9H2",RVLKXVCJBJCTCE-UHFFFAOYSA-N,NC1=CC(Cl)=C(C=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.3996,0,0,0,BTM01666,BTM01666,Hydroxylation of benzene on carbon para to strongly electron donating group,BTMR1048,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H6ClNO/c7-3-1-2-4-6(9-4)5(3)8/h1-2,4,6H,8H2",MLTRSKIIOWQLFF-UHFFFAOYSA-N,NC=1C2C(C=CC1Cl)O2,,,C6H6ClNO,143.013791492,-0.1473000000000001,0,0,0,BTM01668,BTM01668,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H5Cl2NO/c7-3-1-2-4(8)6(10)5(3)9/h1-2,10H,9H2",SKZSUUKUGJSPKY-UHFFFAOYSA-N,NC1=C(C(Cl)=CC=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.3996,0,0,0,BTM01665,BTM01665,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H5Cl2NO/c7-3-2-6(10)4(8)1-5(3)9/h1-2,10H,9H2",RVLKXVCJBJCTCE-UHFFFAOYSA-N,NC1=CC(Cl)=C(C=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.3996,0,0,0,BTM01666,BTM01666,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H5Cl2NO/c7-3-1-4(9)6(8)5(10)2-3/h1-2,10H,9H2",GJIQYYIGTNZTNF-UHFFFAOYSA-N,NC1=CC(Cl)=CC(=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.3996,0,0,0,BTM01669,BTM01669,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
"InChI=1S/C6H5Cl2NO/c7-4-1-2-5(8)6(3-4)9-10/h1-3,9-10H",FZBPISJZMVJPQM-UHFFFAOYSA-N,N(C1=CC(Cl)=CC=C1Cl)O,,,C6H5Cl2NO,176.97481914,2.6597,0,0,0,BTM01667,BTM01667,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,321,NC1=CC(Cl)=CC=C1Cl,"InChI=1S/C6H5Cl2N/c7-4-1-2-5(8)6(9)3-4/h1-3H,9H2",AVYGCQXNNJPXSS-UHFFFAOYSA-N,,160.9799
